CUSTOMER_ID,SEX,AGE,ANNUAL_INCOME,NUMBER_OF_MONTHS,MARITAL_STATUS,LEASE
41371,W,54,16900.0,13,D,R
41383,M,53,27950.0,13,J,R
41412,M,73,24570.0,13,J,P
41429,M,59,28210.0,13,J,P
41445,M,70,20800.0,13,J,P
41515,M,48,23192.0,13,J,P
41528,M,51,18642.0,13,S,P
41565,M,53,24180.0,13,J,R
41611,M,50,26286.0,13,J,R
41616,M,58,16315.0,13,J,P
41630,W,59,23400.0,13,C,P
41662,M,44,23400.0,13,G,P
41675,M,58,31200.0,13,J,P
41677,W,49,28600.0,13,J,P
41680,M,64,29900.0,13,J,P
41686,W,54,15400.0,14,D,R
41699,W,61,18902.0,13,D,A
41703,W,45,33800.0,13,J,E
41707,M,68,16380.0,13,J,P
41714,M,63,22100.0,13,J,P
41717,W,59,20088.51,13,J,P
41738,M,43,14001.0,13,C,R
41746,W,63,52050.0,12,J,P
41748,W,53,18841.03,13,D,P
41758,W,46,12040.0,14,J,P
41773,W,55,32500.0,13,D,P
41778,M,53,21014.0,14,J,P
41782,W,65,26000.0,13,S,T
41796,W,38,17043.0,13,G,A
41803,W,42,11375.0,13,G,P
41821,W,37,19968.0,13,J,A
41824,W,43,22334.0,13,J,P
41871,M,59,32620.0,14,G,P
41877,M,65,17444.0,14,J,P
41930,W,50,30768.0,12,G,P
41940,M,61,46200.0,14,J,P
41951,W,52,11258.0,13,J,P
41958,M,51,23760.0,12,J,A
42018,M,38,26000.0,13,J,P
42043,W,61,15600.0,13,G,P
42051,W,68,14326.0,13,J,P
42054,M,48,22100.0,13,J,P
42067,W,45,23800.0,14,G,R
42083,M,67,46800.0,13,J,P
42096,W,45,0.13,13,J,R
42098,M,43,45500.0,13,J,P
42112,W,66,24700.0,13,J,P
42120,M,44,17056.0,13,J,R
42164,M,60,26000.0,13,J,R
42175,M,42,22400.0,14,C,R
42181,M,48,17334.0,12,J,P
42189,W,40,18850.0,13,J,A
42197,M,47,23023.0,13,J,P
42210,W,44,18200.0,13,J,P
42243,W,46,30000.0,12,D,P
42244,M,64,22100.0,13,J,R
42258,M,52,23399.35,13,W,P
42263,M,44,40264.0,14,J,P
42271,M,49,14400.0,12,J,P
42280,W,61,24154.0,13,J,P
42344,M,57,32500.0,13,J,P
42346,M,52,26000.0,13,D,R
42359,M,42,22139.0,13,J,A
42395,W,73,19500.0,13,J,P
42414,M,40,17427.28,13,G,A
42417,M,57,52000.0,13,J,P
42438,W,57,18200.0,14,D,P
42440,M,62,12734.8,13,J,R
42448,W,73,13000.0,13,J,P
42460,M,45,16900.0,13,G,A
42465,M,56,20800.0,13,J,A
42467,W,72,11700.0,13,J,P
42480,M,58,16900.0,13,J,P
42490,M,66,9126.0,13,J,P
42495,W,71,16442.92,13,W,R
42500,M,54,21554.0,13,J,P
42504,W,78,7150.0,13,J,P
42508,M,66,19500.0,13,J,P
42516,W,49,17303.0,13,G,P
42522,W,40,14700.0,14,J,P
42528,M,53,22152.0,13,J,P
42547,M,59,14300.0,13,J,P
42551,M,56,21000.0,14,J,P
42571,M,56,19500.0,13,G,P
42597,M,41,26465.79,13,G,R
42605,M,67,3276.0,12,J,P
42620,M,72,29131.83,13,J,P
42623,M,63,30780.0,12,J,P
42627,W,40,19097.0,13,J,P
42644,M,45,20832.0,14,J,A
42649,M,60,26786.5,13,J,P
42657,W,76,11375.0,13,W,A
42674,M,69,16900.0,13,J,P
42679,M,38,24245.0,13,J,A
42680,M,56,26600.0,14,J,P
42687,M,46,22100.0,13,J,P
42696,M,54,23576.0,14,J,A
42704,M,52,22906.0,13,J,R
42706,M,71,19570.33,13,J,P
42710,W,49,13200.0,12,J,P
42712,M,60,24612.0,14,C,P
42713,W,51,18200.0,13,G,P
42733,M,60,15301.0,13,J,P
42734,W,54,22596.0,14,J,P
42743,M,48,29900.0,13,J,P
42769,M,38,19214.0,13,J,P
42773,M,54,16549.0,13,G,P
42776,M,52,28000.0,14,S,P
42791,M,65,16250.0,13,C,P
42809,M,50,32500.0,13,J,P
42818,W,71,11951.29,13,J,P
42830,W,52,19201.78,13,J,P
42831,M,48,44200.0,13,J,P
42833,M,43,20267.0,13,J,P
42904,M,51,18200.0,13,J,P
42927,M,38,33236.0,14,J,P
42992,W,38,15015.0,13,J,P
43012,M,53,18200.0,14,J,P
43021,M,48,22064.0,14,J,P
43025,M,51,22880.0,13,S,P
43028,W,50,30000.0,12,S,P
43032,W,46,36000.0,12,G,P
43035,W,52,23400.0,13,J,P
43036,M,54,24080.81,13,J,P
43049,M,73,16900.0,13,J,P
43052,M,52,20772.0,12,J,P
43063,M,53,13260.0,13,G,P
43066,W,37,14300.0,13,G,P
43067,M,73,20982.0,13,W,R
43088,W,64,13188.63,13,J,P
43100,W,42,22100.0,13,G,P
43115,W,53,16874.0,13,J,P
43147,M,55,16445.0,13,J,P
43159,W,52,15132.0,13,D,P
43163,M,50,23800.0,14,J,P
43166,M,52,20540.0,13,J,P
43182,M,54,20934.29,13,J,P
43183,W,54,15109.92,14,J,P
43191,M,63,25350.0,13,J,P
43212,M,69,16250.0,13,J,P
43217,W,50,60000.0,12,J,P
43220,M,64,23534.0,14,J,A
43229,M,36,27300.0,13,J,P
43245,W,46,18200.0,14,J,P
43249,W,53,21000.0,14,J,P
43279,M,48,15561.0,13,J,P
43316,M,58,23800.0,14,J,P
43339,M,69,13000.0,13,J,P
43342,M,40,36400.0,13,J,P
43374,M,49,23800.0,14,J,R
43380,M,51,10881.0,12,J,P
43383,M,75,16744.0,13,J,P
43386,M,65,19370.0,13,,P
43395,M,47,16861.0,13,J,P
43405,M,43,19026.0,14,C,R
43408,M,47,23800.0,14,C,P
43416,M,53,45444.0,12,J,P
43420,M,45,18200.0,14,J,P
43437,M,53,22400.0,14,C,P
43439,M,47,24973.0,13,J,P
43445,M,61,15600.0,13,J,P
43459,M,67,50700.0,13,D,R
43493,W,48,16396.12,13,J,A
43507,W,51,23366.0,14,J,P
43515,M,55,18200.0,13,J,P
43539,M,47,34359.0,13,C,P
43545,W,60,18000.0,12,J,P
43553,M,45,31122.0,13,J,P
43554,W,41,14430.0,13,J,P
43559,M,64,3200.0,13,J,P
43584,M,52,27300.0,13,J,P
43589,M,61,20704.71,13,J,P
43606,M,54,14300.0,13,J,P
43619,W,41,4550.0,13,J,P
43626,M,74,13039.0,13,S,P
43641,W,60,8294.0,13,S,P
43653,M,48,18850.0,13,J,P
43677,W,47,15600.0,13,G,A
43678,M,52,24780.0,14,S,P
43685,W,46,12623.0,13,C,P
43686,M,54,24921.0,13,J,P
43712,M,50,18200.0,14,J,P
43732,W,46,26546.0,13,J,P
43741,W,53,17810.0,13,D,A
43749,M,69,24700.0,13,J,R
43796,W,46,19600.0,14,J,P
43797,W,44,17836.0,14,G,P
43811,M,40,18317.0,13,C,A
43813,M,57,20150.0,13,J,R
43818,W,50,20800.0,13,J,P
43833,M,65,16900.0,13,D,R
43858,M,70,19500.0,13,J,P
43862,M,62,13364.13,13,J,R
43871,M,64,22100.0,13,J,P
43890,W,53,13715.0,13,J,P
43891,M,58,26754.0,13,J,P
43898,M,61,12584.0,13,D,A
43902,M,35,16800.0,14,C,P
43908,M,40,26312.0,13,J,P
43959,M,54,26472.0,12,J,P
43961,M,50,19600.0,14,G,A
43964,M,42,13000.0,13,G,P
43982,M,60,18200.0,13,J,P
44006,M,44,24700.0,13,G,P
44062,M,51,27430.0,13,J,P
44065,M,66,20020.0,13,J,R
44078,W,40,7800.0,13,J,P
44079,W,59,26000.0,13,J,P
44098,W,45,15330.0,14,J,P
44129,M,68,12350.0,13,J,P
44133,M,48,19600.0,14,C,P
44143,M,47,19734.0,13,D,R
44196,M,46,53200.0,14,J,P
44210,M,54,6500.0,13,J,P
44225,W,47,19877.0,13,D,P
44227,W,62,38480.0,13,J,P
44241,W,65,29508.0,12,G,P
44251,M,44,21000.0,14,J,P
44268,W,43,45500.0,13,J,R
44270,M,48,28000.0,14,S,A
44287,W,49,11700.0,13,S,A
44306,W,41,11700.0,13,J,A
44307,M,57,25620.0,14,J,P
44340,M,69,18822.05,13,J,R
44344,M,45,14612.0,13,G,P
44379,M,49,25200.0,14,J,P
44383,W,37,28600.0,13,J,P
44389,M,66,17381.0,13,J,P
44403,W,51,20800.0,13,D,P
44407,W,36,14546.0,14,J,P
44409,M,37,30433.0,13,J,P
44458,W,57,1570.0,13,W,P
44485,M,45,19942.0,13,J,P
44498,M,34,44200.0,13,J,P
44502,W,50,10056.0,12,D,P
44527,M,61,25935.0,13,J,P
44531,M,48,21000.0,14,G,P
44538,M,67,17550.0,13,J,P
44539,M,63,30000.0,12,J,P
44547,M,39,26684.0,14,J,P
44549,W,55,10998.0,13,J,P
44554,M,54,14760.0,12,J,P
44563,M,41,21190.0,13,C,A
44594,M,40,23114.0,13,J,P
44602,M,39,15936.0,12,J,P
44619,M,55,19201.0,13,J,P
44639,W,64,17978.24,14,W,P
44647,W,59,15730.0,13,J,A
44665,M,55,27300.0,14,J,P
44672,M,49,16003.0,13,J,P
44699,M,40,14300.0,13,G,P
44712,M,68,42250.0,13,J,P
44744,M,37,14300.0,13,G,A
44790,M,56,21000.0,14,J,P
44808,M,38,19320.0,14,G,R
44822,W,71,22100.0,13,J,P
44830,M,55,30000.0,12,J,P
44866,M,47,14028.0,12,G,A
44869,M,52,78400.0,14,J,P
44907,M,51,22400.0,14,J,P
44917,M,39,19617.0,13,G,P
44929,M,43,19500.0,13,J,E
44948,W,49,29400.0,14,J,P
44968,W,36,15186.08,13,G,P
44973,M,43,22638.0,14,J,R
45005,M,58,24895.0,13,J,P
45008,M,70,22100.0,13,J,P
45229,M,71,17329.0,13,J,P
45236,M,46,17186.0,13,G,A
45273,W,52,15600.0,13,J,P
45289,M,51,61750.0,13,J,P
45324,M,39,18486.0,13,G,A
45325,W,55,39000.0,13,J,P
45327,M,68,15613.0,13,J,R
45337,W,67,14300.0,13,J,P
45350,M,68,18954.0,13,J,A
45398,W,40,9906.0,13,G,A
45409,M,38,15600.0,13,J,P
45420,M,63,18044.0,13,J,P
45430,M,41,24178.0,14,G,P
45458,M,37,23800.0,14,J,P
45461,M,40,19591.0,13,J,A
45462,M,65,42000.0,12,J,P
45471,M,57,18200.0,13,J,P
45472,W,55,15400.0,14,J,P
45490,M,43,24908.0,13,J,P
45523,M,41,29156.01,13,J,P
45529,M,72,45000.0,12,J,P
45531,M,43,36190.0,14,J,P
45537,M,60,19500.0,13,J,P
45541,W,56,11994.84,13,W,P
45592,M,59,19526.0,13,J,P
45593,W,60,15600.0,13,J,P
45604,M,60,30745.0,13,J,P
45611,M,62,5772.0,12,J,P
45617,M,59,22400.0,14,J,P
45630,M,54,14896.0,14,J,P
45660,W,46,10010.0,13,J,R
45665,M,59,19600.0,14,J,P
45676,W,40,17892.0,14,J,P
45695,W,63,8892.0,13,J,R
45697,M,50,26572.0,13,J,P
45725,M,42,18187.0,13,J,P
45730,M,48,22100.0,13,J,R
45747,W,49,17472.0,14,J,P
45755,M,57,23100.0,14,J,P
45767,M,70,24050.0,13,J,T
45777,M,52,21000.0,14,J,R
45780,W,35,19600.0,14,G,R
45792,W,45,18980.0,13,J,P
45793,W,62,20800.0,13,J,P
45815,M,44,30030.0,13,D,A
45838,M,50,29862.0,14,J,P
45844,M,53,23400.0,13,G,R
45886,M,63,19526.0,13,J,P
45891,W,44,19500.0,13,J,A
45893,W,56,17360.0,14,J,P
45900,M,49,19152.0,12,J,P
45902,M,64,26000.0,13,J,A
45910,W,60,19500.0,13,J,R
45912,M,36,23800.0,14,J,P
45921,M,55,18200.0,13,J,P
45939,W,53,16887.0,13,G,A
45957,M,65,9100.0,13,J,P
45984,M,43,11258.0,13,G,P
45985,W,57,19890.0,13,J,P
45986,W,64,20800.0,13,G,P
45993,M,48,19461.0,13,J,P
46002,M,72,20488.0,13,J,P
46009,M,54,21203.0,13,J,A
46033,M,61,31094.0,14,J,P
46036,W,39,16685.5,13,J,P
46042,M,41,22400.0,14,J,P
46056,M,72,12350.0,13,G,P
46069,M,68,19500.0,13,J,R
46088,W,50,3250.0,13,J,P
46094,M,51,18200.0,13,J,P
46097,W,42,14518.0,14,J,P
46109,W,46,14210.0,14,J,A
46119,M,49,20800.0,13,J,R
46134,W,46,24598.0,14,J,P
46149,M,42,23738.0,13,J,P
46151,M,58,19539.0,13,J,P
46156,W,49,13130.0,13,G,R
46158,M,59,22100.0,13,J,P
46176,M,45,26000.0,13,G,P
46201,M,61,19500.0,13,S,P
46219,M,50,28600.0,13,J,P
46234,W,61,10471.5,13,J,P
46237,M,45,30160.0,13,J,P
46256,W,70,20800.0,13,D,P
46291,M,69,23907.0,13,J,P
46297,M,34,17693.0,13,G,A
46305,M,57,23800.0,14,J,P
46330,M,48,23282.0,14,J,P
46367,M,73,12480.0,13,J,R
46377,W,68,17695.21,13,J,P
46380,M,59,1042.4,2,J,P
46389,M,60,20800.0,13,J,P
46406,M,68,32175.0,13,J,P
46407,W,67,11297.0,13,J,P
46409,W,57,22100.0,13,W,P
46410,M,52,71019.48,14,D,P
46430,M,74,17452.24,13,J,P
46432,M,62,35100.0,13,J,P
46434,M,46,21000.0,14,J,A
46474,M,62,45500.0,13,D,R
46485,M,56,34372.0,13,J,P
46488,W,56,17810.0,13,D,R
46496,M,50,18200.0,13,J,P
46552,M,50,18200.0,13,J,P
46562,W,52,28574.0,14,J,P
46572,M,56,21700.0,14,J,P
46574,W,44,20800.0,13,G,P
46578,M,60,26000.0,13,J,P
46582,M,45,15587.0,13,J,A
46585,W,45,13000.0,13,G,P
46594,W,36,17080.0,14,J,P
46602,M,53,26000.0,13,J,P
46625,M,66,16900.0,13,J,P
46631,M,49,364000.0,14,J,P
46640,W,55,15600.0,13,J,R
46648,M,40,60000.0,12,G,P
46649,M,75,18785.0,13,J,A
46653,W,49,16848.0,13,G,A
46658,W,64,12600.0,14,S,P
46663,M,57,26728.0,13,J,P
46667,M,41,18473.0,13,J,P
46670,M,46,22594.0,13,J,A
46700,M,68,14852.5,13,J,P
46752,M,57,46200.0,14,J,P
46756,M,56,16900.0,13,D,A
46760,M,45,19600.0,14,J,P
46771,M,57,31944.0,12,J,P
46774,W,65,30550.0,13,J,P
46788,M,72,15041.0,13,G,P
46797,M,46,17693.0,13,J,P
46800,M,71,19500.0,13,J,P
46802,M,36,19600.0,14,G,P
46813,W,61,19500.0,13,W,P
46840,M,54,28444.0,13,S,P
46858,M,48,13836.0,12,J,P
46896,W,47,12600.0,14,C,R
46906,W,66,13650.0,13,G,R
46910,M,50,21000.0,12,J,P
46948,M,45,28854.0,14,J,P
46951,M,44,18200.0,13,G,P
46953,M,70,24492.0,13,J,P
46974,M,54,18850.0,13,J,P
46998,M,39,22100.0,13,G,P
47191,M,61,21450.0,13,J,A
47197,M,44,26600.0,14,J,P
47239,W,71,18200.0,13,W,P
47248,M,46,30160.0,13,J,P
47262,M,72,10400.0,13,J,P
47266,M,67,16900.0,13,J,P
47313,W,42,32500.0,13,W,P
47328,W,46,18473.0,13,G,P
47380,M,62,17990.0,14,J,P
47393,W,54,4368.0,12,J,P
47397,M,47,17496.0,12,J,P
47398,W,47,14400.0,12,J,P
47416,M,52,18928.0,14,G,P
47424,W,37,20580.0,14,C,R
47436,M,69,15860.0,13,D,P
47438,M,44,23400.0,13,J,P
47446,M,51,36685.87,13,S,A
47450,M,43,16170.0,14,J,P
47467,M,48,20800.0,13,J,P
47476,M,48,22524.45,13,J,A
47488,M,65,14300.0,13,J,P
47496,M,34,15400.0,14,G,A
47522,M,73,75400.0,13,J,P
47526,W,55,13949.0,13,S,P
47535,M,37,19565.0,13,G,P
47539,M,55,21452.86,13,J,P
47540,W,42,14391.0,13,J,A
47547,M,53,14400.0,12,G,P
47565,M,45,18438.0,14,J,P
47579,M,53,8232.0,14,C,A
47593,M,42,21840.0,14,J,P
47596,M,40,19518.07,13,J,P
47600,W,58,24440.0,13,J,P
47603,M,52,10068.0,12,J,P
47634,M,53,21827.0,13,J,A
47636,M,45,32200.0,14,J,P
47640,M,54,27510.0,14,J,P
47645,W,44,24830.0,13,J,P
47648,W,46,19045.0,13,G,R
47652,W,46,19500.0,13,J,P
47680,M,68,27300.0,13,J,P
47688,M,50,64259.0,13,J,P
47691,W,49,22344.0,12,J,P
47695,M,44,22652.0,14,G,R
47732,M,47,11050.0,13,G,A
47754,M,56,26400.0,12,J,P
47764,M,51,16100.0,14,G,P
47770,M,40,21000.0,14,J,P
47771,M,68,16328.0,13,J,P
47782,W,43,20800.0,13,D,P
47786,W,65,11984.0,14,J,P
47805,W,38,16198.0,13,G,A
47825,M,62,27209.0,13,D,P
47829,W,55,19500.0,13,J,P
47842,M,52,20956.0,13,J,P
47847,M,49,14300.0,13,J,P
47854,M,59,24500.0,14,J,A
47863,M,37,42000.0,12,J,R
47869,M,48,17069.0,13,J,P
47878,M,54,15400.0,14,J,R
47884,W,41,14300.0,13,G,A
47900,W,47,25004.0,14,J,P
47943,M,73,22100.0,13,J,P
47953,W,55,15041.0,13,G,A
47992,W,60,12600.0,14,S,P
48076,W,41,21000.0,14,J,P
48154,W,38,14300.0,13,J,P
48163,M,45,33600.0,14,J,P
48167,W,61,18200.0,13,J,P
48172,M,62,25314.64,13,G,P
48181,W,39,8120.0,14,J,P
48189,M,60,18200.0,13,J,P
48190,M,70,32500.0,13,J,R
48215,M,45,21125.0,13,J,P
48220,W,57,1400000.0,14,S,R
48236,M,58,21000.0,14,J,P
48242,M,47,23800.0,14,J,P
48252,M,42,16913.0,13,G,P
48260,M,53,18900.0,14,J,P
48261,W,51,9659.0,13,J,P
48266,M,39,24050.0,13,J,P
48283,W,60,13300.0,14,S,R
48284,M,46,25560.86,13,J,P
48289,W,69,11739.0,13,J,P
48299,W,41,15218.0,14,J,P
48314,M,70,14300.0,13,J,P
48324,M,54,26600.0,14,J,R
48338,M,42,21448.0,14,J,P
48342,W,48,46800.0,13,J,P
48343,M,52,34684.0,13,J,P
48377,M,69,16900.0,13,J,P
48393,M,41,19500.0,13,J,P
48394,M,36,23800.0,14,G,A
48397,M,34,22815.0,13,G,P
48451,M,66,18590.0,13,J,P
48452,W,59,11050.0,13,J,P
48453,M,49,10267.92,12,J,R
48458,M,72,14950.0,13,J,P
48482,M,50,30800.0,14,J,P
48498,M,35,18200.0,14,J,P
48500,M,72,20111.0,13,J,R
48513,M,46,21450.0,13,J,R
48539,M,41,22100.0,13,J,P
48549,M,61,37700.0,13,J,P
48559,M,46,19526.0,13,J,P
48567,W,61,20982.0,13,J,P
48568,W,71,16900.0,13,W,P
48574,W,55,11856.0,13,J,P
48577,M,69,32500.0,13,J,P
48584,M,49,24000.0,12,J,P
48590,M,41,14000.0,14,D,P
48607,W,52,18720.0,13,J,A
48612,M,42,24609.0,13,C,P
48613,M,71,26000.0,13,J,P
48623,W,40,16800.0,14,J,A
48643,M,60,19500.0,13,J,P
48662,M,47,39000.0,13,J,P
48691,M,60,18000.0,12,J,P
48699,M,49,18252.0,13,G,R
48708,W,56,13663.0,13,J,P
48709,M,64,27391.0,13,J,P
48746,M,36,24080.0,14,G,A
48749,M,72,19500.0,13,J,P
48752,M,36,20800.0,13,J,P
48758,M,64,20800.0,13,J,P
48763,M,41,16900.0,13,G,A
48771,M,39,22503.0,13,J,P
48783,W,56,14300.0,13,J,R
48822,W,63,19500.0,13,J,P
48851,W,46,20878.0,13,J,P
48853,M,55,21879.0,13,J,P
48862,M,59,15340.0,13,G,R
48879,W,57,30264.0,13,G,P
48886,W,56,11375.0,13,W,A
48896,W,45,25220.0,13,G,P
48922,M,52,10308.0,12,J,R
48923,M,40,17082.0,13,J,P
48927,M,70,14950.0,13,J,P
48954,M,36,23766.73,13,C,A
48959,W,49,13000.0,13,J,P
49085,M,71,20800.0,13,J,R
49099,M,62,19500.0,13,J,P
49111,W,55,18876.0,13,J,P
49120,W,73,13000.0,13,W,P
49144,M,57,51800.0,14,S,P
49147,W,38,15881.58,13,G,A
49152,W,46,32306.3,13,J,P
49157,W,46,10400.0,13,J,P
49178,W,56,17394.0,13,J,P
49217,M,56,20800.0,13,G,P
49232,M,48,26000.0,13,J,P
49248,M,59,21000.0,14,J,P
49253,W,45,0.12,12,C,R
49258,W,47,19474.0,13,G,P
49259,W,62,11700.0,13,W,R
49261,M,74,13000.0,13,J,P
49262,W,70,15730.0,13,J,P
49264,M,66,26000.0,13,D,P
49272,W,60,14400.0,12,S,P
49296,M,57,21450.0,13,D,P
49309,M,62,32200.0,14,J,P
49318,M,71,26000.0,13,J,P
49327,W,46,19500.0,13,G,P
49366,M,63,26000.0,13,J,P
49383,M,60,23400.0,13,C,P
49388,W,50,16640.0,13,G,R
49391,M,60,23800.0,14,D,P
49409,M,54,15600.0,13,G,P
49413,W,55,33826.0,13,J,P
49418,M,51,32825.0,13,C,P
49420,M,55,25116.0,13,J,P
49430,M,60,19084.0,13,J,P
49449,W,59,20488.0,13,J,P
49466,W,74,20163.0,13,J,P
49481,M,54,18900.0,14,J,P
49486,W,42,18278.0,13,D,P
49494,M,50,25974.0,13,J,P
49502,W,54,20776.0,14,J,P
49521,W,45,17992.0,13,J,P
49539,W,63,6110.0,13,G,P
49553,M,59,276120.0,13,J,P
49560,M,52,37800.0,14,J,P
49573,M,37,23800.0,14,G,P
49579,M,39,20699.38,13,J,R
49588,W,58,26780.0,13,J,P
49630,M,43,23400.0,13,J,P
49631,W,51,10920.0,14,G,P
49632,W,45,15600.0,13,J,P
49636,M,49,24900.0,12,J,P
49651,M,50,51060.0,12,J,P
49654,M,59,20971.21,13,J,P
49686,W,52,19086.47,13,G,A
49693,M,40,16250.0,13,J,P
49699,M,33,13000.0,13,G,A
49703,M,38,23072.0,14,J,P
49717,M,67,10400.0,13,J,P
49728,W,53,18850.0,13,D,A
49732,M,49,23800.0,14,J,A
49749,M,49,21138.0,13,S,A
49771,M,56,39260.0,13,G,P
49779,M,71,15600.0,13,J,A
49797,M,67,17810.0,13,J,R
49809,M,53,15600.0,13,J,P
49816,M,38,19500.0,13,J,P
49822,M,40,19359.24,12,C,A
49829,M,41,13845.0,13,G,P
49846,M,40,22607.0,13,J,P
49868,M,58,23400.0,13,J,P
49886,M,57,35350.0,14,J,P
49908,W,44,10374.0,13,J,P
49957,W,54,120861.0,13,S,P
49959,M,72,20800.0,13,J,P
49984,M,39,22347.0,13,J,A
49985,M,50,52000.0,13,J,P
49988,W,67,22698.0,13,W,P
49992,M,41,25090.0,13,J,P
50061,M,67,28680.0,12,J,P
50263,M,56,15600.0,13,J,P
50312,W,68,9100.0,13,W,R
50316,M,64,16900.0,13,J,R
50334,M,59,21047.0,13,J,R
50353,M,69,19370.0,13,J,P
50844,M,69,18200.0,13,J,P
50903,M,73,13650.0,13,J,P
51004,M,63,21450.0,13,J,P
51171,M,44,26000.0,13,J,P
51181,M,66,15600.0,13,J,P
51188,M,60,28600.0,13,J,P
51205,M,60,25606.0,14,J,P
51436,M,71,12285.0,13,C,R
51563,M,57,20995.0,13,J,P
51851,M,62,19500.0,13,J,P
51912,M,55,19578.0,13,G,P
52126,M,59,22400.0,14,J,R
52179,M,54,17550.0,13,D,R
52571,M,63,23335.0,13,J,E
52665,M,67,7475.0,13,J,R
52952,M,51,20111.0,13,G,P
53370,M,77,19110.0,13,W,R
53411,W,58,20150.0,13,J,P
53485,W,70,24739.0,13,D,P
53616,W,59,17459.0,13,S,P
53796,W,70,1780.0,13,W,P
53837,M,54,19096.0,14,J,R
53970,M,67,19068.0,14,J,P
54223,W,62,22100.0,13,J,R
54250,W,68,11609.0,13,W,P
54251,M,69,19500.0,13,J,R
54382,M,60,18522.0,14,J,P
54555,M,64,22100.0,13,C,P
54637,M,56,28868.0,14,J,P
54661,M,69,15326.22,13,J,P
54864,W,55,17044.82,13,D,P
54930,M,61,18200.0,13,J,P
54971,W,53,20800.0,13,S,R
55011,M,63,30615.0,13,J,P
55022,M,62,15600.0,13,J,P
55177,M,55,26908.0,14,J,P
55240,W,71,10114.0,13,W,A
55420,M,68,20545.46,13,J,P
55584,M,61,22400.0,14,J,P
55637,M,55,82800.0,12,J,P
55682,M,58,23072.0,14,J,P
55748,M,54,23800.0,14,J,P
55770,M,63,23478.0,13,C,R
55896,M,71,19500.0,13,J,P
55931,M,66,26600.0,14,J,P
56019,M,52,20501.0,13,J,P
56167,M,68,19500.0,13,J,P
56223,M,62,1200.0,13,S,P
56248,M,73,17108.0,13,J,P
56267,M,53,20800.0,13,C,A
56280,M,58,26000.0,13,J,P
56421,M,63,21788.0,13,J,P
56424,M,72,15600.0,13,J,P
56522,M,64,23335.0,13,J,P
56622,M,72,20800.0,13,J,P
56745,M,63,21320.0,13,J,P
57190,M,71,17742.79,13,J,P
57227,W,61,17550.0,13,W,R
57240,M,60,20124.0,13,S,P
57282,M,52,22100.0,13,S,R
57330,M,54,21138.0,13,G,P
57451,M,60,24000.0,12,J,P
57614,M,57,25200.0,14,J,P
57678,M,64,19500.0,13,J,P
57769,M,69,18746.0,13,C,P
57835,W,60,21853.0,13,C,A
57883,W,65,14066.0,13,J,P
58149,M,71,14300.0,13,J,P
58162,W,66,17966.0,13,J,P
58317,M,55,27600.0,12,D,R
58534,M,65,22100.0,13,J,P
58628,M,58,20800.0,13,J,P
58640,M,57,15600.0,12,G,P
58738,M,56,27160.0,14,J,P
58750,M,62,17500.0,14,J,P
59000,M,68,13182.0,13,J,R
59018,M,68,24024.0,13,J,P
59088,M,53,16250.0,13,C,P
59094,M,65,14300.0,13,G,A
59160,M,64,13780.0,13,J,P
59291,M,61,31248.0,12,J,A
59367,M,63,12118.99,13,J,A
59463,M,58,22400.0,14,S,P
59815,M,72,25350.0,13,,R
59817,M,70,16120.0,13,W,P
59860,M,63,16120.0,13,J,R
60011,W,55,14400.0,12,J,P
60059,M,69,22100.0,13,J,P
60108,M,67,30775.81,13,J,P
60304,W,54,9900.0,6,C,R
60672,W,64,15600.0,13,W,P
60681,M,63,23400.0,13,S,P
60944,M,58,17979.0,13,D,R
61351,M,51,23400.0,13,J,P
61487,M,72,1100.0,13,J,P
61564,M,72,47905.0,13,D,P
61692,M,69,18200.0,13,J,P
61919,M,61,24626.0,14,J,P
61947,M,59,25870.0,13,J,P
61948,W,54,20800.0,13,J,P
62006,W,58,20306.0,13,J,P
62120,M,59,18538.0,13,J,R
62170,M,63,27560.0,13,J,P
62437,M,52,20293.0,13,J,P
62440,M,71,23400.0,13,J,P
62540,M,67,15808.0,13,J,P
62548,M,50,19500.0,13,J,P
62591,M,54,25870.0,13,J,P
62703,M,69,16900.0,13,J,P
62974,W,54,23673.0,13,J,R
63027,M,50,18850.0,13,J,P
63076,W,65,16900.0,13,J,P
63077,M,69,17277.0,13,J,P
63087,M,71,19942.0,13,J,P
63114,W,51,12446.0,14,J,P
63448,W,60,16484.0,13,J,R
63458,M,76,16900.0,13,W,P
63562,M,56,34762.0,13,J,R
63586,M,67,25714.0,13,J,P
63587,W,61,20073.3,13,J,P
63600,W,55,33600.0,12,J,P
63728,M,58,19240.0,13,J,P
63764,M,73,17173.0,13,J,P
63780,W,69,23240.36,13,J,P
63900,M,69,31707.0,13,J,P
63995,M,61,26000.0,13,C,A
64029,W,64,14300.0,13,D,A
64326,M,60,29159.0,13,G,P
64334,W,74,15600.0,13,W,R
64372,M,64,21000.0,14,J,P
64373,W,58,21000.0,14,J,P
64705,M,57,28000.0,14,J,R
64841,M,58,14400.0,12,J,R
64872,M,61,28000.0,14,J,P
65071,M,68,15600.0,13,J,P
65121,M,57,28704.0,13,J,P
65132,W,67,13871.0,13,W,R
65216,W,71,14950.0,13,J,P
65222,M,65,21600.0,12,J,P
65244,M,69,29900.0,13,J,P
65410,M,53,360000.0,12,J,P
65446,M,52,39900.0,14,J,P
